entity,filename,line,total_graph_function_loc,function_nodes_in_graph,dependency_closure_size
walDecodeFrame#sqlite3.c#21582,sqlite3.c,21582,79,4,141
walHash#sqlite3.c#21636,sqlite3.c,21636,5,1,2
walFramePage#sqlite3.c#21672,sqlite3.c,21672,6,1,25
walHashGet#sqlite3.c#21654,sqlite3.c,21654,260,22,308
walNextHash#sqlite3.c#21642,sqlite3.c,21642,3,1,1
walIndexAppend#sqlite3.c#21714,sqlite3.c,21714,95032,3421,4002
walIndexRecover#sqlite3.c#21743,sqlite3.c,21743,95032,3421,4002
walIteratorNext#sqlite3.c#21962,sqlite3.c,21962,23,1,4
walMerge#sqlite3.c#21986,sqlite3.c,21986,25,1,5
walMergesort#sqlite3.c#22012,sqlite3.c,22012,66,2,13
walIteratorFree#sqlite3.c#22054,sqlite3.c,22054,53,8,290
walIteratorInit#sqlite3.c#22058,sqlite3.c,22058,95032,3421,4002
walRestartHdr#sqlite3.c#22123,sqlite3.c,22123,111,12,154
walIndexTryHdr#sqlite3.c#22310,sqlite3.c,22310,87,5,29
walBeginShmUnreliable#sqlite3.c#22402,sqlite3.c,22402,95032,3421,4002
walTryBeginRead#sqlite3.c#22485,sqlite3.c,22485,95032,3421,4002
walRestartLog#sqlite3.c#22787,sqlite3.c,22787,95032,3421,4002
walWriteToLog#sqlite3.c#22827,sqlite3.c,22827,95032,3421,4002
walWriteOneFrame#sqlite3.c#22844,sqlite3.c,22844,95032,3421,4002
walRewriteChecksums#sqlite3.c#22856,sqlite3.c,22856,95032,3421,4002
lockBtreeMutex#sqlite3.c#23306,sqlite3.c,23306,22,3,158
clearAllSharedCacheTableLocks#sqlite3.c#23492,sqlite3.c,23492,79,8,289
downgradeAllSharedCacheTableLocks#sqlite3.c#23522,sqlite3.c,23522,13,1,137
btreeSetHasContent#sqlite3.c#23565,sqlite3.c,23565,95032,3421,4002
btreeGetHasContent#sqlite3.c#23580,sqlite3.c,23580,30,3,139
saveCursorsOnList#sqlite3.c#23664,sqlite3.c,23664,95032,3421,4002
ptrmapGet#sqlite3.c#23828,sqlite3.c,23828,95032,3421,4002
btreeParseCellAdjustSizeForOverflow#sqlite3.c#23855,sqlite3.c,23855,16,1,137
btreeParseCellPtrNoPayload#sqlite3.c#23887,sqlite3.c,23887,109,2,139
btreeParseCellPtr#sqlite3.c#23899,sqlite3.c,23899,80,2,138
btreeParseCellPtrIndex#sqlite3.c#23964,sqlite3.c,23964,47,2,138
btreeParseCell#sqlite3.c#23996,sqlite3.c,23996,3,1,137
cellSizePtr#sqlite3.c#24000,sqlite3.c,24000,32,1,137
cellSizePtrIdxLeaf#sqlite3.c#24033,sqlite3.c,24033,32,1,137
cellSizePtrNoPayload#sqlite3.c#24066,sqlite3.c,24066,10,1,137
cellSizePtrTableLeaf#sqlite3.c#24077,sqlite3.c,24077,32,1,137
ptrmapPutOvflPtr#sqlite3.c#24110,sqlite3.c,24110,95032,3421,4002
defragmentPage#sqlite3.c#24127,sqlite3.c,24127,95032,3421,4002
pageFindSlot#sqlite3.c#24233,sqlite3.c,24233,95032,3421,4002
allocateSpace#sqlite3.c#24278,sqlite3.c,24278,95032,3421,4002
freeSpace#sqlite3.c#24340,sqlite3.c,24340,95032,3421,4002
decodeFlags#sqlite3.c#24415,sqlite3.c,24415,95032,3421,4002
btreeCellSizeCheck#sqlite3.c#24530,sqlite3.c,24530,95032,3421,4002
btreeInitPage#sqlite3.c#24561,sqlite3.c,24561,95032,3421,4002
zeroPage#sqlite3.c#24597,sqlite3.c,24597,95032,3421,4002
btreePageFromDbPage#sqlite3.c#24628,sqlite3.c,24628,19,3,140
btreePageLookup#sqlite3.c#24652,sqlite3.c,24652,82,8,150
btreeGetUnusedPage#sqlite3.c#24726,sqlite3.c,24726,95032,3421,4002
allocateTempSpace#sqlite3.c#24984,sqlite3.c,24984,158,14,176
zMagicHeader#sqlite3.c#23418,sqlite3.c,23418,0,0,1
lockBtree#sqlite3.c#25170,sqlite3.c,25170,95032,3421,4002
setChildPtrmaps#sqlite3.c#25447,sqlite3.c,25447,95032,3421,4002
modifyPagePointer#sqlite3.c#25472,sqlite3.c,25472,95032,3421,4002
relocatePage#sqlite3.c#25521,sqlite3.c,25521,95032,3421,4002
getOverflowPage#sqlite3.c#26102,sqlite3.c,26102,95032,3421,4002
copyPayload#sqlite3.c#26140,sqlite3.c,26140,95032,3421,4002
moveToRightmost#sqlite3.c#26443,sqlite3.c,26443,95032,3421,4002
freePage2#sqlite3.c#27192,sqlite3.c,27192,95032,3421,4002
freePage#sqlite3.c#27275,sqlite3.c,27275,95032,3421,4002
populateCellCache#sqlite3.c#27593,sqlite3.c,27593,15,1,137
computeCellSize#sqlite3.c#27609,sqlite3.c,27609,6,1,137
cachedCellSize#sqlite3.c#27616,sqlite3.c,27616,11,2,138
rebuildPage#sqlite3.c#27622,sqlite3.c,27622,95032,3421,4002
pageInsertArray#sqlite3.c#27677,sqlite3.c,27677,95032,3421,4002
pageFreeArray#sqlite3.c#27719,sqlite3.c,27719,95032,3421,4002
editPage#sqlite3.c#27768,sqlite3.c,27768,95032,3421,4002
balance_quick#sqlite3.c#27830,sqlite3.c,27830,95032,3421,4002
copyNodeContent#sqlite3.c#27884,sqlite3.c,27884,95032,3421,4002
balance_nonroot#sqlite3.c#27912,sqlite3.c,27912,95032,3421,4002
balance_deeper#sqlite3.c#28382,sqlite3.c,28382,95032,3421,4002
anotherValidCursor#sqlite3.c#28415,sqlite3.c,28415,95032,3421,4002
btreeOverwriteContent#sqlite3.c#28489,sqlite3.c,28489,95032,3421,4002
btreeOverwriteOverflowCell#sqlite3.c#28514,sqlite3.c,28514,95032,3421,4002
checkProgress#sqlite3.c#29282,sqlite3.c,29282,17,1,140
checkRef#sqlite3.c#29332,sqlite3.c,29332,95032,3421,4002
btreeHeapInsert#sqlite3.c#29407,sqlite3.c,29407,12,1,13
btreeHeapPull#sqlite3.c#29420,sqlite3.c,29420,18,1,2
valueNew#sqlite3.c#31191,sqlite3.c,31191,95032,3421,4002
vdbeFreeOpArray#sqlite3.c#31893,sqlite3.c,31893,872,65,370
freeP4Mem#sqlite3.c#31838,sqlite3.c,31838,137,13,312
freeP4FuncCtx#sqlite3.c#31843,sqlite3.c,31843,109,12,295
vdbeCompareMemStringWithEncodingChange#sqlite3.c#33359,sqlite3.c,33359,95032,3421,4002
vdbeSkipField#sqlite3.c#33985,sqlite3.c,33985,13,1,137
doWalCallbacks#sqlite3.c#34570,sqlite3.c,34570,123,13,168
columnNullValue#sqlite3.c#34862,sqlite3.c,34862,5,1,137
azExplainColNames8#sqlite3.c#34959,sqlite3.c,34959,0,0,1
alsoAnInt#sqlite3.c#35520,sqlite3.c,35520,113,5,147
computeNumericType#sqlite3.c#35586,sqlite3.c,35586,95032,3421,4002
out2PrereleaseWithClear#sqlite3.c#35625,sqlite3.c,35625,149,14,296
vdbeIncrPopulate#sqlite3.c#41295,sqlite3.c,41295,95032,3421,4002
vdbeIncrBgPopulate#sqlite3.c#41331,sqlite3.c,41331,95032,3421,4002
vdbeSorterJoinThread#sqlite3.c#40802,sqlite3.c,40802,77,9,290
vdbeIncrSwap#sqlite3.c#41337,sqlite3.c,41337,95032,3421,4002
vdbeIncrFree#sqlite3.c#40860,sqlite3.c,40860,118,15,296
vdbePmaReadBlob#sqlite3.c#40352,sqlite3.c,40352,242,17,300
vdbePmaReadVarint#sqlite3.c#40411,sqlite3.c,40411,361,19,302
vdbeSorterMapFile#sqlite3.c#40433,sqlite3.c,40433,15,2,138
vdbePmaReaderSeek#sqlite3.c#40445,sqlite3.c,40445,167,17,180
vdbePmaReaderInit#sqlite3.c#40507,sqlite3.c,40507,95032,3421,4002
vdbeSorterCompareTail#sqlite3.c#40526,sqlite3.c,40526,95032,3421,4002
vdbeSorterCompare#sqlite3.c#40535,sqlite3.c,40535,95032,3421,4002
vdbeSorterCompareText#sqlite3.c#40544,sqlite3.c,40544,95032,3421,4002
vdbeSorterCompareInt#sqlite3.c#40572,sqlite3.c,40572,95032,3421,4002
vdbeSorterFinishRealCompare#sqlite3.c#40624,sqlite3.c,40624,95032,3421,4002
vdbeSorterDecodeU64#sqlite3.c#40645,sqlite3.c,40645,3,1,6
vdbeSorterGetReal#sqlite3.c#40649,sqlite3.c,40649,97,4,141
vdbeSorterCompareRealInt#sqlite3.c#40668,sqlite3.c,40668,95032,3421,4002
vdbeSorterCompareReal#sqlite3.c#40680,sqlite3.c,40680,95032,3421,4002
vdbeIncrPopulateThread#sqlite3.c#41324,sqlite3.c,41324,95032,3421,4002
vdbeSorterFlushThread#sqlite3.c#41163,sqlite3.c,41163,95032,3421,4002
vdbePmaReaderBgIncrInit#sqlite3.c#41481,sqlite3.c,41481,95032,3421,4002
vdbeSorterCreateThread#sqlite3.c#40817,sqlite3.c,40817,95032,3421,4002
vdbeMergeEngineNew#sqlite3.c#40833,sqlite3.c,40833,137,14,180
vdbeSorterExtendFile#sqlite3.c#40916,sqlite3.c,40916,20,4,143
vdbeSorterOpenTempFile#sqlite3.c#40927,sqlite3.c,40927,207,23,310
vdbeSortAllocUnpacked#sqlite3.c#40941,sqlite3.c,40941,95032,3421,4002
vdbeSorterMerge#sqlite3.c#40951,sqlite3.c,40951,29,1,137
vdbeSorterGetCompare#sqlite3.c#40981,sqlite3.c,40981,95032,3421,4002
vdbePmaWriterInit#sqlite3.c#41033,sqlite3.c,41033,122,12,175
vdbePmaWriteBlob#sqlite3.c#41046,sqlite3.c,41046,95032,3421,4002
vdbePmaWriterFinish#sqlite3.c#41066,sqlite3.c,41066,95032,3421,4002
vdbePmaWriteVarint#sqlite3.c#41080,sqlite3.c,41080,95032,3421,4002
vdbeSorterListToPMA#sqlite3.c#41087,sqlite3.c,41087,95032,3421,4002
vdbeIncrMergerNew#sqlite3.c#41363,sqlite3.c,41363,230,25,309
vdbeIncrMergerSetThreads#sqlite3.c#41379,sqlite3.c,41379,4,1,137
vdbeMergeEngineCompare#sqlite3.c#41384,sqlite3.c,41384,34,1,137
vdbePmaReaderIncrMergeInit#sqlite3.c#41444,sqlite3.c,41444,95032,3421,4002
vdbePmaReaderIncrInit#sqlite3.c#41488,sqlite3.c,41488,95032,3421,4002
vdbeMergeEngineInit#sqlite3.c#41421,sqlite3.c,41421,95032,3421,4002
vdbeMergeEngineLevel0#sqlite3.c#41503,sqlite3.c,41503,95032,3421,4002
vdbeSorterTreeDepth#sqlite3.c#41524,sqlite3.c,41524,9,1,137
vdbeSorterAddToTree#sqlite3.c#41534,sqlite3.c,41534,279,27,311
vdbeSorterMergeTreeBuild#sqlite3.c#41568,sqlite3.c,41568,95032,3421,4002
bytecodevtabCursorClear#sqlite3.c#41860,sqlite3.c,41860,95032,3421,4002
memjrnlFreeChunks#sqlite3.c#42130,sqlite3.c,42130,58,8,292
memjrnlCreateFile#sqlite3.c#42139,sqlite3.c,42139,95032,3421,4002
incrAggDepth#sqlite3.c#42446,sqlite3.c,42446,4,1,147
incrAggFunctionDepth#sqlite3.c#42451,sqlite3.c,42451,151,13,170
areDoubleQuotedStringsEnabled#sqlite3.c#42521,sqlite3.c,42521,18,2,139
extendFJMatch#sqlite3.c#42553,sqlite3.c,42553,95032,3421,4002
isValidSchemaTableName#sqlite3.c#42565,sqlite3.c,42565,49,3,163
lookupName#sqlite3.c#42584,sqlite3.c,42584,95032,3421,4002
notValidImpl#sqlite3.c#42980,sqlite3.c,42980,95032,3421,4002
exprProbability#sqlite3.c#42990,sqlite3.c,42990,207,8,146
resolveSetExprSubtypeArg#sqlite3.c#43000,sqlite3.c,43000,22,1,137
resolveAsName#sqlite3.c#43342,sqlite3.c,43342,15,1,137
resolveOrderByTermToExprList#sqlite3.c#43358,sqlite3.c,43358,95032,3421,4002
resolveCompoundOrderBy#sqlite3.c#43392,sqlite3.c,43392,95032,3421,4002
resolveRemoveWindowsCb#sqlite3.c#43499,sqlite3.c,43499,15,2,148
windowRemoveExprFromSelect#sqlite3.c#43508,sqlite3.c,43508,162,14,171
resolveOrderGroupBy#sqlite3.c#43518,sqlite3.c,43518,95032,3421,4002
binaryCompareP5#sqlite3.c#44075,sqlite3.c,44075,164,7,166
exprCodeSubselect#sqlite3.c#44181,sqlite3.c,44181,95032,3421,4002
exprVectorRegister#sqlite3.c#44189,sqlite3.c,44189,95032,3421,4002
heightOfExpr#sqlite3.c#44293,sqlite3.c,44293,7,1,137
heightOfExprList#sqlite3.c#44301,sqlite3.c,44301,15,2,138
exprStructSize#sqlite3.c#44705,sqlite3.c,44705,5,1,137
dupedExprStructSize#sqlite3.c#44711,sqlite3.c,44711,20,1,137
dupedExprNodeSize#sqlite3.c#44732,sqlite3.c,44732,27,2,138
dupedExprSize#sqlite3.c#44740,sqlite3.c,44740,36,3,139
gatherSelectWindowsCallback#sqlite3.c#44877,sqlite3.c,44877,95032,3421,4002
gatherSelectWindowsSelectCallback#sqlite3.c#44889,sqlite3.c,44889,3,1,147
exprNodeIsConstantFunction#sqlite3.c#45327,sqlite3.c,45327,95032,3421,4002
exprNodeIsConstant#sqlite3.c#45349,sqlite3.c,45349,95032,3421,4002
exprSelectWalkTableConstant#sqlite3.c#45417,sqlite3.c,45417,9,1,147
exprNodeCanReturnSubtype#sqlite3.c#46573,sqlite3.c,46573,95032,3421,4002
sqlite3ExprCanReturnSubtype#sqlite3.c#46594,sqlite3.c,46594,95032,3421,4002
sqlite3ExprIsNotTrue#sqlite3.c#47942,sqlite3.c,47942,95032,3421,4002
bothImplyNotNullRow#sqlite3.c#47990,sqlite3.c,47990,147,12,169
addAggInfoColumn#sqlite3.c#48227,sqlite3.c,48227,95032,3421,4002
addAggInfoFunc#sqlite3.c#48233,sqlite3.c,48233,95032,3421,4002
findOrCreateAggInfoColumn#sqlite3.c#48239,sqlite3.c,48239,95032,3421,4002
renameWalkWith#sqlite3.c#48865,sqlite3.c,48865,95032,3421,4002
unmapColumnIdlistNames#sqlite3.c#48892,sqlite3.c,48892,17,2,144
renameTokenFree#sqlite3.c#48960,sqlite3.c,48960,112,12,311
renameTokenFind#sqlite3.c#48969,sqlite3.c,48969,19,1,147
renameColumnSelectCb#sqlite3.c#48989,sqlite3.c,48989,95032,3421,4002
renameColumnExprCb#sqlite3.c#48999,sqlite3.c,48999,28,2,148
renameColumnTokenNext#sqlite3.c#49009,sqlite3.c,49009,11,1,138
errorMPrintf#sqlite3.c#49021,sqlite3.c,49021,95032,3421,4002
renameColumnParseError#sqlite3.c#49036,sqlite3.c,49036,95032,3421,4002
renameColumnElistNames#sqlite3.c#49045,sqlite3.c,49045,30,2,148
renameColumnIdlistNames#sqlite3.c#49057,sqlite3.c,49057,67,5,174
renameParseSql#sqlite3.c#49069,sqlite3.c,49069,95032,3421,4002
renameEditSql#sqlite3.c#49102,sqlite3.c,49102,95032,3421,4002
renameSetENames#sqlite3.c#49174,sqlite3.c,49174,10,1,137
renameResolveTrigger#sqlite3.c#49185,sqlite3.c,49185,95032,3421,4002
renameWalkTrigger#sqlite3.c#49275,sqlite3.c,49275,164,12,169
renameParseCleanup#sqlite3.c#49302,sqlite3.c,49302,95032,3421,4002
renameTableExprCb#sqlite3.c#49448,sqlite3.c,49448,26,2,148
renameTableSelectCb#sqlite3.c#49456,sqlite3.c,49456,95032,3421,4002
renameQuotefixExprCb#sqlite3.c#49593,sqlite3.c,49593,25,2,148
getConstraintToken#sqlite3.c#49712,sqlite3.c,49712,485,3,19
getWhitespace#sqlite3.c#49896,sqlite3.c,49896,471,3,16
getConstraint#sqlite3.c#49907,sqlite3.c,49907,504,4,20
quotedCompare#sqlite3.c#49927,sqlite3.c,49927,95032,3421,4002
skipCreateTable#sqlite3.c#49945,sqlite3.c,49945,95032,3421,4002
openStatTable#sqlite3.c#50252,sqlite3.c,50252,95032,3421,4002
callStatGet#sqlite3.c#50405,sqlite3.c,50405,95032,3421,4002
analyzeVdbeCommentIndexWithColumnName#sqlite3.c#50411,sqlite3.c,50411,95032,3421,4002
analyzeOneTable#sqlite3.c#50425,sqlite3.c,50425,95032,3421,4002
loadAnalysis#sqlite3.c#50579,sqlite3.c,50579,95032,3421,4002
decodeIntArray#sqlite3.c#50674,sqlite3.c,50674,228,8,173
resolveAttachExpr#sqlite3.c#50800,sqlite3.c,50800,95032,3421,4002
identLength#sqlite3.c#52473,sqlite3.c,52473,7,1,137
identPut#sqlite3.c#52481,sqlite3.c,52481,187,3,148
resizeIndexObject#sqlite3.c#52563,sqlite3.c,52563,95032,3421,4002
hasColumn#sqlite3.c#52625,sqlite3.c,52625,8,1,137
vtabIsReadOnly#sqlite3.c#55097,sqlite3.c,55097,95032,3421,4002
sqlite3GetFuncCollSeq#sqlite3.c#55535,sqlite3.c,55535,8,1,138
sqlite3SkipAccumulatorLoad#sqlite3.c#55544,sqlite3.c,55544,5,1,138
contextMalloc#sqlite3.c#55868,sqlite3.c,55868,95032,3421,4002
isNHex#sqlite3.c#56234,sqlite3.c,56234,15,2,5
strContainsChar#sqlite3.c#56377,sqlite3.c,56377,21,2,5
concatFuncCore#sqlite3.c#56595,sqlite3.c,56595,95032,3421,4002
kahanBabuskaNeumaierStep#sqlite3.c#56678,sqlite3.c,56678,95032,3421,4002
kahanBabuskaNeumaierStepInt64#sqlite3.c#56689,sqlite3.c,56689,95032,3421,4002
kahanBabuskaNeumaierInit#sqlite3.c#56701,sqlite3.c,56701,10,1,8
minMaxValueFinalize#sqlite3.c#56884,sqlite3.c,56884,95032,3421,4002
percentIsInfinity#sqlite3.c#57200,sqlite3.c,57200,6,1,3
percentSameValue#sqlite3.c#57207,sqlite3.c,57207,4,1,6
percentBinarySearch#sqlite3.c#57212,sqlite3.c,57212,17,1,9
percentError#sqlite3.c#57230,sqlite3.c,57230,95032,3421,4002
percentSort#sqlite3.c#57311,sqlite3.c,57311,61,1,6
percentCompute#sqlite3.c#57405,sqlite3.c,57405,95032,3421,4002
exprTableRegister#sqlite3.c#57597,sqlite3.c,57597,95032,3421,4002
exprTableColumn#sqlite3.c#57619,sqlite3.c,57619,95032,3421,4002
xferCompatibleIndex#sqlite3.c#59772,sqlite3.c,59772,95032,3421,4002
xferCompatibleCheck#sqlite3.c#59814,sqlite3.c,59814,95032,3421,4002
xferCheckRowid#sqlite3.c#59805,sqlite3.c,59805,8,1,147
getTempStore#sqlite3.c#60764,sqlite3.c,60764,30,2,151
pragmaVtabCursorClear#sqlite3.c#62402,sqlite3.c,62402,95032,3421,4002
schemaIsValid#sqlite3.c#62791,sqlite3.c,62791,95032,3421,4002
sqlite3Utf16ByteLen#sqlite3.c#10395,sqlite3.c,10395,14,1,1
tableAndColumnIndex#sqlite3.c#63316,sqlite3.c,63316,84,5,154
sqlite3ProcessJoin#sqlite3.c#63380,sqlite3.c,63380,95032,3421,4002
innerLoopLoadRow#sqlite3.c#63498,sqlite3.c,63498,95032,3421,4002
makeSorterRecord#sqlite3.c#63502,sqlite3.c,63502,95032,3421,4002
pushOntoSorter#sqlite3.c#63513,sqlite3.c,63513,95032,3421,4002
codeOffset#sqlite3.c#63607,sqlite3.c,63607,95032,3421,4002
codeDistinct#sqlite3.c#63614,sqlite3.c,63614,95032,3421,4002
multiSelectCollSeq#sqlite3.c#64502,sqlite3.c,64502,95032,3421,4002
multiSelectByMergeKeyInfo#sqlite3.c#64516,sqlite3.c,64516,95032,3421,4002
generateWithRecursiveQuery#sqlite3.c#64542,sqlite3.c,64542,95032,3421,4002
generateOutputSubroutine#sqlite3.c#64796,sqlite3.c,64796,95032,3421,4002
multiSelectByMerge#sqlite3.c#64908,sqlite3.c,64908,95032,3421,4002
multiSelectValues#sqlite3.c#64664,sqlite3.c,64664,95032,3421,4002
hasAnchor#sqlite3.c#64689,sqlite3.c,64689,4,1,137
substExpr#sqlite3.c#65165,sqlite3.c,65165,95032,3421,4002
substExprList#sqlite3.c#65248,sqlite3.c,65248,95032,3421,4002
substSelect#sqlite3.c#65256,sqlite3.c,65256,95032,3421,4002
recomputeColumnsUsedExpr#sqlite3.c#65282,sqlite3.c,65282,28,2,148
recomputeColumnsUsed#sqlite3.c#65292,sqlite3.c,65292,180,15,172
srclistRenumberCursors#sqlite3.c#65303,sqlite3.c,65303,19,1,137
renumberCursorDoMapping#sqlite3.c#65323,sqlite3.c,65323,7,1,147
renumberCursorsCb#sqlite3.c#65331,sqlite3.c,65331,17,2,151
renumberCursors#sqlite3.c#65342,sqlite3.c,65342,187,16,176
findLeftmostExprlist#sqlite3.c#65352,sqlite3.c,65352,6,1,137
compoundHasDifferentAffinities#sqlite3.c#65359,sqlite3.c,65359,169,6,164
constInsert#sqlite3.c#65632,sqlite3.c,65632,95032,3421,4002
findConstInWhere#sqlite3.c#65662,sqlite3.c,65662,95032,3421,4002
propagateConstantExprRewriteOne#sqlite3.c#65688,sqlite3.c,65688,95032,3421,4002
propagateConstantExprRewrite#sqlite3.c#65718,sqlite3.c,65718,95032,3421,4002
pushDownWindowCheck#sqlite3.c#65769,sqlite3.c,65769,95032,3421,4002
convertCompoundSelectToSubquery#sqlite3.c#65995,sqlite3.c,65995,95032,3421,4002
cannotBeFunction#sqlite3.c#66046,sqlite3.c,66046,95032,3421,4002
searchWith#sqlite3.c#66054,sqlite3.c,66054,36,2,151
resolveFromTermToCte#sqlite3.c#66087,sqlite3.c,66087,95032,3421,4002
inAnyUsingClause#sqlite3.c#66262,sqlite3.c,66262,37,3,152
selectExpander#sqlite3.c#66273,sqlite3.c,66273,95032,3421,4002
selectAddSubqueryTypeInfo#sqlite3.c#66571,sqlite3.c,66571,95032,3421,4002
aggregateIdxEprRefToColCallback#sqlite3.c#66654,sqlite3.c,66654,18,1,147
havingToWhereExprCb#sqlite3.c#66936,sqlite3.c,66936,95032,3421,4002
isAsteriskTerm#sqlite3.c#68622,sqlite3.c,68622,95032,3421,4002
sqlite3ExpandReturning#sqlite3.c#68633,sqlite3.c,68633,95032,3421,4002
sqlite3ReturningSubqueryVarSelect#sqlite3.c#68666,sqlite3.c,68666,8,1,147
sqlite3ReturningSubqueryCorrelated#sqlite3.c#68675,sqlite3.c,68675,16,1,147
sqlite3ProcessReturningSubqueries#sqlite3.c#68692,sqlite3.c,68692,183,16,173
codeTriggerProgram#sqlite3.c#68780,sqlite3.c,68780,95032,3421,4002
transferParseError#sqlite3.c#68834,sqlite3.c,68834,115,12,310
codeRowTrigger#sqlite3.c#68846,sqlite3.c,68846,95032,3421,4002
sqlite3WhereGetMask#sqlite3.c#74101,sqlite3.c,74101,15,1,147
whereScanNext#sqlite3.c#74173,sqlite3.c,74173,95032,3421,4002
whereScanInit#sqlite3.c#74251,sqlite3.c,74251,95032,3421,4002
sqlite3WhereFindTerm#sqlite3.c#74283,sqlite3.c,74283,95032,3421,4002
sqlite3WhereRealloc#sqlite3.c#74129,sqlite3.c,74129,95032,3421,4002
sqlite3WhereExplainBloomFilter#sqlite3.c#71417,sqlite3.c,71417,95032,3421,4002
explainIndexRange#sqlite3.c#71308,sqlite3.c,71308,95032,3421,4002
whereLoopIsOneRow#sqlite3.c#71899,sqlite3.c,71899,12,1,147
disableTerm#sqlite3.c#71452,sqlite3.c,71452,17,1,147
codeExprOrVector#sqlite3.c#71816,sqlite3.c,71816,95032,3421,4002
codeApplyAffinity#sqlite3.c#71470,sqlite3.c,71470,95032,3421,4002
updateRangeAffinityStr#sqlite3.c#71491,sqlite3.c,71491,230,11,170
codeDeferredSeek#sqlite3.c#71790,sqlite3.c,71790,95032,3421,4002
whereApplyPartialIndexConstraints#sqlite3.c#71841,sqlite3.c,71841,95032,3421,4002
codeAllEqualityTerms#sqlite3.c#71696,sqlite3.c,71696,95032,3421,4002
codeEqualityTerm#sqlite3.c#71675,sqlite3.c,71675,95032,3421,4002
filterPullDown#sqlite3.c#71858,sqlite3.c,71858,95032,3421,4002
whereLikeOptimizationStringFixup#sqlite3.c#71778,sqlite3.c,71778,24,3,151
whereOrInfoDelete#sqlite3.c#72841,sqlite3.c,72841,741,55,359
whereAndInfoDelete#sqlite3.c#72846,sqlite3.c,72846,741,55,359
sqlite3WhereClauseClear#sqlite3.c#73870,sqlite3.c,73870,741,55,359
whereClauseInsert#sqlite3.c#72851,sqlite3.c,72851,95032,3421,4002
whereAddLimitExpr#sqlite3.c#73792,sqlite3.c,73792,95032,3421,4002
sqlite3WhereExprUsageNN#sqlite3.c#73918,sqlite3.c,73918,85,6,152
sqlite3WhereExprUsage#sqlite3.c#73928,sqlite3.c,73928,85,6,152
sqlite3WhereExprUsageFull#sqlite3.c#73896,sqlite3.c,73896,85,6,152
sqlite3WhereExprListUsage#sqlite3.c#73932,sqlite3.c,73932,85,6,152
exprAnalyze#sqlite3.c#73485,sqlite3.c,73485,95032,3421,4002
sqlite3WhereLoopBloomable#sqlite3.c#73995,sqlite3.c,73995,33,3,152
explainAppendTerm#sqlite3.c#71289,sqlite3.c,71289,95032,3421,4002
adjustOrderByCol#sqlite3.c#71501,sqlite3.c,71501,17,1,137
removeUnindexableInClauseTerms#sqlite3.c#71519,sqlite3.c,71519,95032,3421,4002
codeINTerm#sqlite3.c#71580,sqlite3.c,71580,95032,3421,4002
termIsEquivalence#sqlite3.c#73390,sqlite3.c,73390,95032,3421,4002
transferJoinMarkings#sqlite3.c#73131,sqlite3.c,73131,6,1,137
exprMightBeIndexed#sqlite3.c#73460,sqlite3.c,73460,95032,3421,4002
allowedOp#sqlite3.c#72884,sqlite3.c,72884,12,1,150
exprSelectUsage#sqlite3.c#73410,sqlite3.c,73410,85,6,152
exprCommute#sqlite3.c#72897,sqlite3.c,72897,95032,3421,4002
exprAnalyzeOrTerm#sqlite3.c#73193,sqlite3.c,73193,95032,3421,4002
operatorMask#sqlite3.c#72913,sqlite3.c,72913,24,1,140
isAuxiliaryVtabOperator#sqlite3.c#73062,sqlite3.c,73062,110,4,157
markTermAsChild#sqlite3.c#73138,sqlite3.c,73138,7,1,147
isLikeOrGlob#sqlite3.c#72938,sqlite3.c,72938,95032,3421,4002
whereNthSubterm#sqlite3.c#73146,sqlite3.c,73146,9,1,147
whereCombineDisjuncts#sqlite3.c#73156,sqlite3.c,73156,95032,3421,4002
exprMightBeIndexed2#sqlite3.c#73438,sqlite3.c,73438,95032,3421,4002
whereLoopResize#sqlite3.c#75022,sqlite3.c,75022,95032,3421,4002
whereOrMove#sqlite3.c#74069,sqlite3.c,74069,4,1,8
whereOrInsert#sqlite3.c#74074,sqlite3.c,74074,39,2,153
whereRightSubexprIsColumn#sqlite3.c#74145,sqlite3.c,74145,22,2,148
indexInAffinityOk#sqlite3.c#74153,sqlite3.c,74153,95032,3421,4002
whereScanInitIndexExpr#sqlite3.c#74246,sqlite3.c,74246,95032,3421,4002
findIndexCol#sqlite3.c#74302,sqlite3.c,74302,95032,3421,4002
indexColumnNotNull#sqlite3.c#74317,sqlite3.c,74317,14,1,137
estLog#sqlite3.c#74362,sqlite3.c,74362,15,2,151
constraintCompatibleWithOuterJoin#sqlite3.c#74386,sqlite3.c,74386,13,1,147
columnIsGoodIndexCandidate#sqlite3.c#74400,sqlite3.c,74400,14,1,137
termCanDriveIndex#sqlite3.c#74415,sqlite3.c,74415,228,11,170
allocateIndexInfo#sqlite3.c#74745,sqlite3.c,74745,95032,3421,4002
freeIdxStr#sqlite3.c#74908,sqlite3.c,74908,57,8,289
freeIndexInfo#sqlite3.c#74916,sqlite3.c,74916,183,18,317
vtabBestIndex#sqlite3.c#74931,sqlite3.c,74931,95032,3421,4002
whereRangeAdjust#sqlite3.c#74958,sqlite3.c,74958,11,1,147
whereRangeScanEst#sqlite3.c#74970,sqlite3.c,74970,30,2,151
whereLoopClearUnion#sqlite3.c#74997,sqlite3.c,74997,117,12,310
whereLoopClear#sqlite3.c#75011,sqlite3.c,75011,127,13,311
